function,metric
gpsw_dec_sim,13943
gpsw_dec_sim,13943
gpsw_dec_sim,13943
gpsw_dec_sim,13943
gpsw_dec_sim,13943
gpsw_dec_sim,13943
gpsw_dec_sim,13943
gpsw_dec_sim,13943
gpsw_dec_sim,13943
gpsw_dec_sim,13943
gpsw_dec_sim,13942
gpsw_dec_sim,13943
gpsw_dec_sim,13943
gpsw_dec_sim,13943
gpsw_dec_sim,13943
gpsw_dec_sim,13943
gpsw_dec_sim,13943
gpsw_dec_sim,13943
gpsw_dec_sim,13943
gpsw_dec_sim,13943
gpsw_dec_sim,13943
gpsw_dec_sim,13943
gpsw_dec_sim,13943
gpsw_dec_sim,13943
gpsw_dec_sim,13943
gpsw_dec_sim,13943
gpsw_dec_sim,13943
gpsw_dec_sim,13943
gpsw_dec_sim,13943
gpsw_dec_sim,13943
